Var1,Var66
12681,0.0
12692,0.0
12698,0.0
12703,0.0
12711,0.0
12714,0.0
12731,0.0
12740,0.0
12748,0.0
12751,0.0
12762,0.0
12768,0.0
12770,0.0
12772,0.0
12778,0.0
12779,0.0
12782,0.0
12784,0.0
12803,0.0
12805,0.0
12814,0.0
12816,0.0
12824,0.0
12830,0.0
12850,0.0
12852,0.0
12856,0.0
12867,0.0
12879,0.0
12887,0.0
12892,0.0
12908,0.0
12934,0.0
12955,0.0
12959,0.0
12962,1.0
12970,0.0
12978,0.0
12979,0.0
12987,0.0
13010,0.0
13012,0.0
13048,0.0
13076,0.0
13089,0.0
13104,0.0
13106,0.0
13122,0.0
13124,0.0
13129,0.0
13132,0.0
13139,0.0
13141,0.0
13168,1.0
13202,0.0
13208,0.0
13209,0.0
13213,0.0
13222,0.0
13225,0.0
13227,0.0
13231,0.0
13234,0.0
13251,0.0
13256,0.0
13259,0.0
13262,0.0
13281,0.0
13285,0.0
13286,0.0
13306,0.0
13312,0.0
13316,0.0
13328,0.0
13336,0.0
13339,0.0
13347,0.0
13352,0.0
13353,0.0
13410,0.0
13423,0.0
13441,0.0
13445,0.0
13456,0.0
13463,0.0
13468,0.0
13473,0.0
13482,0.0
13485,0.0
13491,0.0
13499,0.0
13511,0.0
13513,0.0
13523,0.0
13537,0.0
13549,0.0
13550,0.0
13556,0.0
13560,0.0
13571,0.0
13576,0.0
13597,0.0
13609,0.0
13611,0.0
13619,0.0
13623,0.0
13629,0.0
13639,0.0
13645,0.0
13647,0.0
13649,0.0
13652,0.0
13657,0.0
13662,0.0
13664,0.0
13665,0.0
13676,0.0
13679,0.0
13687,0.0
13692,0.0
13700,0.0
13715,0.0
13719,0.0
13724,0.0
13743,0.0
13767,0.0
13771,0.0
13776,0.0
13780,0.0
13784,0.0
13790,0.0
13800,0.0
13819,0.0
13838,0.0
13846,0.0
13850,0.0
13854,0.0
13858,0.0
13865,0.0
13869,0.0
13874,0.0
13907,0.0
13921,0.0
13955,0.0
13967,0.0
13974,0.0
14002,0.0
14019,0.0
14051,0.0
14056,0.0
14064,0.0
14082,0.0
14091,0.0
14092,0.0
14111,0.0
14144,0.0
14147,0.0
14149,0.0
14164,0.0
14168,0.0
14170,0.0
14172,0.0
14180,0.0
14193,0.0
14227,0.0
14229,0.0
14244,0.0
14263,0.0
14276,0.0
14295,0.0
14310,0.0
14317,0.0
14354,0.0
14366,0.0
14369,0.0
14373,0.0
14391,0.0
14399,0.0
14401,0.0
14414,0.0
14422,0.0
14430,0.0
14449,0.0
14483,0.0
14485,0.0
14492,0.0
14502,0.0
14507,0.0
14521,0.0
14534,0.0
14535,0.0
14551,0.0
14554,0.0
14594,0.0
14609,0.0
14618,0.0
14629,0.0
14630,0.0
14641,0.0
14645,0.0
14650,0.0
14659,0.0
14667,0.0
14676,0.0
14686,0.0
14690,0.0
14695,0.0
14707,0.0
14716,1.0
14729,0.0
14730,0.0
14743,0.0
14763,0.0
14782,0.0
14788,0.0
14789,0.0
14798,0.0
14808,0.0
14828,0.0
14833,0.0
14878,0.0
14882,0.0
14883,0.0
14887,0.0
14905,0.0
14912,0.0
14919,0.0
14920,0.0
14939,0.0
14947,0.0
14952,0.0
14958,0.0
14961,1.0
14964,0.0
14973,0.0
14975,0.0
14976,0.0
14992,0.0
14994,0.0
14998,0.0
15004,0.0
15005,0.0
15006,0.0
15008,0.0
15017,0.0
15023,0.0
15031,0.0
15045,0.0
15067,0.0
15070,0.0
15086,0.0
15102,0.0
15133,0.0
15168,0.0
15179,0.0
15187,0.0
15188,0.0
15200,0.0
15205,0.0
15229,0.0
15243,0.0
15251,0.0
15253,0.0
15255,0.0
15261,0.0
15299,0.0
15300,0.0
15305,0.0
15308,0.0
15314,0.0
15332,0.0
15334,0.0
15362,0.0
15366,0.0
15374,0.0
15386,0.0
15399,0.0
15401,0.0
15424,0.0
15451,0.0
15459,0.0
15476,0.0
15478,0.0
15501,0.0
15503,0.0
15514,0.0
15517,0.0
15524,0.0
15534,0.0
15570,0.0
15575,0.0
15597,0.0
15600,0.0
15613,0.0
15614,1.0
15637,0.0
15639,0.0
15646,0.0
15647,0.0
15669,0.0
15683,0.0
15684,0.0
15687,0.0
15706,0.0
15710,0.0
15723,0.0
15739,0.0
15761,0.0
15764,0.0
15765,0.0
15771,0.0
15775,0.0
15777,0.0
15778,0.0
15787,0.0
15801,0.0
15802,0.0
15805,0.0
15811,0.0
15846,0.0
15852,0.0
15862,0.0
15866,0.0
15872,0.0
15883,0.0
15890,0.0
15926,0.0
15930,0.0
15931,0.0
15940,0.0
15962,0.0
15965,0.0
15969,0.0
15976,0.0
15981,0.0
15993,0.0
16005,0.0
16013,0.0
16017,0.0
16020,0.0
16021,0.0
16025,0.0
16045,0.0
16049,0.0
16050,0.0
16055,0.0
16073,0.0
16082,0.0
16085,0.0
16087,0.0
16091,0.0
16099,0.0
16101,0.0
16111,0.0
16114,0.0
16125,0.0
16138,0.0
16159,0.0
16166,0.0
16167,0.0
16169,0.0
16175,0.0
16180,0.0
16194,0.0
16198,0.0
16201,0.0
16235,0.0
16240,0.0
16251,0.0
16255,0.0
16263,0.0
16313,0.0
16325,0.0
16326,0.0
16328,0.0
16345,0.0
16347,0.0
16352,0.0
16358,0.0
16365,0.0
16381,0.0
16386,0.0
16388,0.0
16390,0.0
16391,0.0
16406,0.0
16409,0.0
16428,0.0
16436,0.0
16437,0.0
16442,0.0
16445,0.0
16467,0.0
16468,0.0
16493,0.0
16505,0.0
16518,0.0
16520,0.0
16524,0.0
16546,0.0
16557,0.0
16575,0.0
16593,1.0
16597,0.0
16623,0.0
16637,0.0
16649,0.0
16654,0.0
21369,0.0
21370,0.0
21417,0.0
21442,0.0
21458,0.0
21462,0.0
21474,0.0
21478,0.0
